step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
26655.0,3,4.0,0.12121212121212122,8.810213703916824,3,40.0,0.4887008930380791,3,40.0
26660.0,1,0.0,0.0,8.718404019727961,1,26.0,0.5637877719806619,1,26.0
26665.0,3,9.0,0.3,8.446829443407838,3,33.0,0.5132177193094051,3,33.0
26670.0,4,6.0,0.1935483870967742,7.568203515485312,4,30.0,0.4227388131594582,4,30.0
26675.0,5,10.0,0.29411764705882354,7.191565674739521,5,15.0,0.4015643958682063,5,15.0
26680.0,3,2.0,0.05714285714285714,7.984615265951363,2,11.0,0.45164164286001174,2,11.0
26685.0,5,14.0,0.3783783783783784,8.73600833422869,5,20.0,0.38555191394514493,5,20.0
26690.0,7,14.0,0.3783783783783784,8.259210141792781,6,31.0,0.42197053315700894,6,31.0
26695.0,6,15.0,0.375,8.16919066814354,6,30.0,0.4452368241585583,6,30.0
26700.0,3,6.0,0.14634146341463414,7.550113649753856,2,26.0,0.47954178373822687,2,26.0
26705.0,4,13.0,0.2826086956521739,8.233275726927308,4,31.0,0.4387678010111487,4,31.0
26710.0,7,17.0,0.3541666666666667,7.882342167911955,7,44.0,0.37956962717990905,7,44.0
26715.0,12,39.0,0.78,7.420808708929319,10,59.0,0.33586944893915743,10,59.0
26720.0,6,14.0,0.27450980392156865,7.802679578993741,5,64.0,0.3809573930136909,5,64.0
26725.0,6,19.0,0.35185185185185186,8.421667561465036,6,66.0,0.36317614721861624,6,66.0
26730.0,6,20.0,0.38461538461538464,7.347626618893054,6,79.0,0.35627418712696685,6,79.0
26735.0,9,37.0,0.6851851851851852,7.540593044124915,9,81.0,0.3242587460260582,9,81.0
26740.0,8,30.0,0.5660377358490566,7.7762317768394835,8,98.0,0.35558064149049967,8,98.0
26745.0,9,29.0,0.5576923076923077,7.177050791931458,7,84.0,0.3658730975459915,7,84.0
26750.0,11,33.0,0.6,6.675062594406435,11,107.0,0.33580560060422215,11,107.0
26755.0,9,35.0,0.6363636363636364,7.764785202680096,9,102.0,0.3539325247728739,9,102.0
26760.0,11,24.0,0.4528301886792453,6.583116283425852,11,113.0,0.3147620982857063,11,113.0
26765.0,11,47.0,0.8545454545454545,6.781215472552357,11,107.0,0.28986022351698454,11,107.0
26770.0,8,30.0,0.5357142857142857,6.56927645381223,8,113.0,0.3196092438273359,8,113.0
26775.0,11,45.0,0.8035714285714286,7.334992071171397,11,106.0,0.3196055074722312,11,106.0
26780.0,9,38.0,0.7307692307692307,6.557072232482541,9,128.0,0.3079779217160029,9,128.0
26785.0,10,45.0,0.8653846153846154,6.092663991781271,10,130.0,0.2605205547799235,10,130.0
26790.0,8,18.0,0.34615384615384615,6.385195014498917,8,115.0,0.24875492118391368,8,115.0
26795.0,6,25.0,0.5319148936170213,7.284123137076192,6,98.0,0.2639330980046431,6,98.0
26800.0,7,17.0,0.3953488372093023,6.893774527027211,7,106.0,0.22935722336995404,7,106.0
26805.0,9,31.0,0.8157894736842105,5.978176716656688,9,97.0,0.1765665267729627,9,97.0
26810.0,7,19.0,0.5,5.510651788743272,7,108.0,0.1562957999212118,7,108.0
26815.0,5,18.0,0.46153846153846156,7.289721219575378,5,87.0,0.24722086401997476,5,87.0
26820.0,7,22.0,0.6470588235294118,6.365396052627456,7,97.0,0.2724135937954576,7,97.0
26825.0,8,30.0,0.967741935483871,5.900543704574034,8,91.0,0.275328579989378,8,91.0
26830.0,5,51.0,1.7,7.249318655646897,5,87.0,0.3237049037872749,5,87.0
26835.0,0,0.0,0.0,7.801533900527183,0,54.0,0.38706459137987365,0,54.0
26840.0,6,12.0,0.3870967741935484,7.98053893906335,5,35.0,0.26906381124800777,5,35.0
26845.0,6,15.0,0.5,7.4364289753964234,5,43.0,0.3243581469191225,5,43.0
26850.0,3,5.0,0.16129032258064516,7.643752024802497,3,34.0,0.2907957995035109,3,34.0
26855.0,4,11.0,0.3333333333333333,9.239083248254547,4,26.0,0.3800579764896193,4,26.0
26860.0,2,7.0,0.21212121212121213,9.263506972449797,2,34.0,0.37902823821943005,2,34.0
26865.0,6,15.0,0.4166666666666667,8.581733215776291,5,34.0,0.3997544894490068,5,34.0
26870.0,5,19.0,0.5135135135135135,9.10645798962014,5,48.0,0.4484238487593757,5,48.0
26875.0,3,11.0,0.2894736842105263,9.339866958424397,2,27.0,0.47353215139933447,2,27.0
26880.0,1,3.0,0.08823529411764706,8.141136437317217,1,18.0,0.4064462774084187,1,18.0
26885.0,6,25.0,0.6756756756756757,8.114073723080526,6,37.0,0.35709754731988147,6,37.0
26890.0,5,14.0,0.4117647058823529,7.784188186314416,5,43.0,0.4213799156098919,5,43.0
26895.0,6,10.0,0.29411764705882354,7.779268006081395,5,19.0,0.3939541551846275,5,19.0
26900.0,4,8.0,0.24242424242424243,7.012741644409417,4,26.0,0.3171480926744453,4,26.0
26905.0,9,44.0,1.2571428571428571,6.983455215120507,9,56.0,0.19183155889662382,9,56.0
26910.0,6,23.0,0.6216216216216216,7.239452692720405,6,61.0,0.21820560519614762,6,61.0
26915.0,7,19.0,0.5135135135135135,7.054082487432919,6,32.0,0.22357748596168825,6,32.0
26920.0,4,3.0,0.07894736842105263,7.536668738602342,4,31.0,0.27818801348605837,4,31.0
26925.0,4,14.0,0.3783783783783784,9.141082603874466,4,28.0,0.38358018879535005,4,28.0
26930.0,5,17.0,0.5,7.6876526714320335,5,40.0,0.33786344817090086,5,40.0
26935.0,5,12.0,0.35294117647058826,8.197424855900927,5,31.0,0.3770110228908428,5,31.0
26940.0,2,2.0,0.05714285714285714,8.20203002104527,2,32.0,0.38792699609630105,2,32.0
26945.0,5,21.0,0.6176470588235294,9.12700536412384,5,51.0,0.4456180407365503,5,51.0
26950.0,6,14.0,0.4375,7.343448068553855,6,54.0,0.28044230616675025,6,54.0
26955.0,3,12.0,0.35294117647058826,8.899502529038498,3,39.0,0.381482807753048,3,39.0
26960.0,2,3.0,0.0967741935483871,9.665403080998594,2,28.0,0.4372083841733582,2,28.0
26965.0,7,22.0,0.6875,7.786350388618264,6,44.0,0.23069011364092848,6,44.0
26970.0,2,6.0,0.1875,8.453404605421948,2,42.0,0.3978649829150681,2,42.0
26975.0,2,2.0,0.0625,10.313768373766617,2,2.0,0.5260147438252852,2,2.0
26980.0,1,0.0,0.0,9.628670606819323,1,0.0,0.48673244436499363,1,0.0
26985.0,5,16.0,0.5714285714285714,9.417571265338255,4,12.0,0.5090241745759738,4,12.0
26990.0,0,0.0,0.0,8.303127919131068,0,7.0,0.46235652643949643,0,7.0
26995.0,6,19.0,0.6551724137931034,9.28297196458019,5,15.0,0.4379725858834416,5,15.0
27000.0,1,1.0,0.043478260869565216,9.930654188743333,1,10.0,0.5449637640755681,1,10.0
27005.0,3,8.0,0.42105263157894735,8.109525457887372,2,14.0,0.398290708072925,2,14.0
27010.0,4,23.0,1.2105263157894737,9.437428063534037,3,15.0,0.3417825957160714,3,15.0
27015.0,1,0.0,0.0,9.582271335734795,1,0.0,0.36324109575422214,1,0.0
27020.0,2,3.0,0.2,11.568161078334631,2,3.0,0.3372245172264658,2,3.0
27025.0,2,2.0,0.15384615384615385,9.687921967769599,2,2.0,0.2714661507224931,2,2.0
27030.0,4,12.0,1.0,6.8583152856536875,4,12.0,0.18144228731001,4,12.0
27035.0,1,1.0,0.09090909090909091,6.299979419365547,1,10.0,0.24377722614208372,1,10.0
27040.0,0,0.0,0.0,9.877694258904718,0,1.0,0.4156880991636155,0,1.0
27045.0,1,2.0,0.1111111111111111,10.219700636120358,1,3.0,0.4363093661226237,1,3.0
27050.0,4,12.0,0.6666666666666666,8.604789781306609,4,14.0,0.411516596371197,4,14.0
27055.0,0,0.0,0.0,9.3945635010648,0,9.0,0.5076297355360889,0,9.0
27060.0,1,0.0,0.0,10.581291688824676,1,0.0,0.5488238357607749,1,0.0
27065.0,1,2.0,0.10526315789473684,11.994416942872794,1,2.0,0.5547730898237677,1,2.0
27070.0,3,14.0,0.9333333333333333,8.316503509265328,3,14.0,0.18883531950821533,3,14.0
27075.0,2,7.0,0.5,8.542825601840537,2,21.0,0.23150813669056003,2,21.0
27080.0,0,0.0,0.0,7.5719137783174295,0,3.0,0.17224798805937003,0,3.0
27085.0,1,2.0,0.15384615384615385,7.456553706230556,1,5.0,0.3388854389303997,1,5.0
27090.0,3,12.0,1.0,7.6106624693872,3,15.0,0.3633181879997313,3,15.0
27095.0,0,0.0,0.0,6.3469585789470875,0,12.0,0.367277660692184,0,12.0
27100.0,2,2.0,0.15384615384615385,7.781894890938892,2,2.0,0.5792590491566578,2,2.0
27105.0,0,0.0,0.0,7.98345999342425,0,0.0,0.4411961228664547,0,0.0
27110.0,1,4.0,0.36363636363636365,7.747908316274121,1,4.0,0.45480769422502926,1,4.0
27115.0,0,0.0,0.0,9.843750911867138,0,0.0,0.705618557716118,0,0.0
27120.0,2,1.0,0.0625,7.782607191018591,2,1.0,0.4303414484019941,2,1.0
27125.0,1,1.0,0.05555555555555555,8.979392271645695,1,1.0,0.5393593067190356,1,1.0
27130.0,1,6.0,0.35294117647058826,9.724175731904188,1,6.0,0.6188112021184778,1,6.0
27135.0,1,3.0,0.21428571428571427,10.104076023351812,1,3.0,0.5636113890085243,1,3.0
27140.0,1,8.0,0.6153846153846154,9.843331356068672,1,8.0,0.5919503929582711,1,8.0
27145.0,0,0.0,0.0,10.516588445031816,0,0.0,0.6620757593775407,0,0.0
27150.0,1,1.0,0.1,6.246599493517174,1,1.0,0.43757494975326044,1,1.0
27155.0,1,0.0,0.0,6.287828219046516,0,0.0,0.41217317627404587,0,0.0
27160.0,2,7.0,0.6363636363636364,8.189470838468186,2,7.0,0.32233671508386164,2,7.0
27165.0,1,0.0,0.0,7.644669283419123,1,0.0,0.30726443836380896,1,0.0
27170.0,2,6.0,0.46153846153846156,8.961918812912703,1,3.0,0.3881256057342026,1,3.0
27175.0,1,0.0,0.0,8.804458719624275,1,0.0,0.23152492638129232,1,0.0
27180.0,3,8.0,0.47058823529411764,8.83472967785202,3,8.0,0.22928352249535197,3,8.0
27185.0,3,0.0,0.0,6.749691420380433,3,3.0,0.2591640960416599,3,3.0
27190.0,1,2.0,0.1111111111111111,9.884306131196446,1,2.0,0.4425625876330032,1,2.0
27195.0,1,3.0,0.17647058823529413,8.181446541226672,1,5.0,0.22262610497906593,1,5.0
27200.0,5,18.0,1.125,6.68727591711893,5,18.0,0.1866508293113076,5,18.0
27205.0,2,4.0,0.26666666666666666,9.527325053866893,2,17.0,0.32774333214929424,2,17.0
27210.0,0,0.0,0.0,12.480638335538389,0,0.0,0.6550009144972796,0,0.0
27215.0,1,2.0,0.2,10.181302627903419,1,2.0,0.19194377499519885,1,2.0
27220.0,3,14.0,1.75,3.4508900420685222,3,14.0,0.21031027486132214,3,14.0
27225.0,1,1.0,0.1,7.320732732719681,1,1.0,0.4153452598560902,1,1.0
27230.0,3,10.0,0.8333333333333334,6.308625006152954,3,10.0,0.23791248658884168,3,10.0
27235.0,1,0.0,0.0,6.106415407056189,1,5.0,0.26517809710195184,1,5.0
27240.0,2,7.0,0.5,9.109976639437644,2,7.0,0.20726291592158724,2,7.0
27245.0,0,0.0,0.0,8.446401461536002,0,1.0,0.3604569986126596,0,1.0
27250.0,0,0.0,0.0,12.85913015674287,0,0.0,0.9241353917000706,0,0.0
27255.0,1,0.0,0.0,9.71603162718213,1,0.0,0.2283339406831464,1,0.0
27260.0,0,0.0,0.0,8.38523103619587,0,0.0,0.417414273356682,0,0.0
27265.0,0,0.0,0.0,9.31980731074731,0,0.0,0.4272564584998298,0,0.0
27270.0,2,0.0,0.0,10.589524535476487,1,0.0,0.43807876708533144,1,0.0
27275.0,3,0.0,0.0,8.534718031115561,2,0.0,0.28900369010397947,2,0.0
27280.0,2,2.0,0.125,8.64026698155017,2,2.0,0.40408664894457935,2,2.0
27285.0,3,16.0,0.8888888888888888,8.016072655962354,2,11.0,0.3833304729722269,2,11.0
27290.0,4,5.0,0.23809523809523808,7.203311650484554,4,23.0,0.305974879929771,4,23.0
27295.0,2,3.0,0.15789473684210525,9.227799348023398,2,14.0,0.556633586244931,2,14.0
27300.0,1,3.0,0.1875,8.394878561042551,1,7.0,0.5117317137983435,1,7.0
27305.0,4,19.0,1.2666666666666666,8.781133442858009,4,23.0,0.48362625834219647,4,23.0
27310.0,0,0.0,0.0,7.7012235629497585,0,13.0,0.6103577993276672,0,13.0
27315.0,2,5.0,0.35714285714285715,10.570481064455336,0,0.0,0.9697162389850555,0,0.0
27320.0,1,7.0,0.7,9.898847436656837,0,0.0,0.8210363057873943,0,0.0
27325.0,1,1.0,0.125,8.531203100541578,1,1.0,0.4612578376722011,1,1.0
27330.0,1,6.0,1.2,8.885848683581042,1,6.0,0.3252065948667466,1,6.0
27335.0,1,0.0,0.0,7.08567788853644,0,0.0,1.0,0,0.0
27340.0,0,0.0,0.0,11.995336758459581,0,0.0,1.0,0,0.0
27345.0,0,0.0,0.0,13.199018832162144,0,0.0,1.0,0,0.0
27350.0,0,0.0,0.0,8.386311375560402,0,0.0,0.36685482904230643,0,0.0
27355.0,0,0.0,0.0,11.239091631312073,0,0.0,0.9422954012697743,0,0.0
27360.0,0,0.0,0.0,7.629283748234458,0,0.0,0.4427620864689535,0,0.0
27365.0,4,6.0,0.6666666666666666,5.644010908875938,3,6.0,0.27074058041529764,3,6.0
27370.0,0,0.0,0.0,7.724254287007706,0,0.0,0.4639601736208678,0,0.0
27375.0,0,0.0,0.0,13.491501911532728,0,0.0,0.7663488752670785,0,0.0
27380.0,0,0.0,0.0,12.333385563168932,0,0.0,0.037447917062831924,0,0.0
27385.0,1,4.0,1.0,5.39752598140854,1,4.0,0.14341585954427868,1,4.0
27390.0,1,0.0,0.0,7.076855901527212,1,0.0,0.31475139034596034,1,0.0
27395.0,0,0.0,0.0,11.764547808420097,0,0.0,0.5921148652908754,0,0.0
27400.0,1,1.0,0.14285714285714285,10.084719385272168,1,1.0,0.4439253729429996,1,1.0
27405.0,2,9.0,1.8,5.938238941638558,2,9.0,0.3542948009447423,2,9.0
27410.0,0,0.0,0.0,6.98593203540334,0,3.0,0.46791407897630105,0,3.0
27415.0,0,0.0,0.0,11.955551690079313,0,0.0,0.31265365105130366,0,0.0
27420.0,0,0.0,0.0,5.784726222499003,0,0.0,0.33771907836500753,0,0.0
27425.0,1,3.0,0.5,7.947730996700437,1,3.0,0.34892992807916423,1,3.0
27430.0,0,0.0,0.0,8.501272594479433,0,0.0,0.6848200522225397,0,0.0
27435.0,0,0.0,0.0,13.952745858460393,0,0.0,0.7262114824868637,0,0.0
27440.0,0,0.0,0.0,8.755782747388233,0,0.0,0.6339404471429386,0,0.0
27445.0,1,5.0,0.5555555555555556,7.506264980486455,1,5.0,0.5599313407875065,1,5.0
27450.0,0,0.0,0.0,10.795123346438636,0,0.0,0.7994485712588771,0,0.0
27455.0,2,1.0,0.06666666666666667,9.360938892638748,1,1.0,0.6060924346495414,1,1.0
27460.0,0,0.0,0.0,10.867867431695515,0,0.0,0.7161605748599281,0,0.0
27465.0,2,1.0,0.07692307692307693,9.950485893085101,1,1.0,0.649028938226627,1,1.0
27470.0,0,0.0,0.0,7.566873137627349,0,0.0,0.5591506139619423,0,0.0
27475.0,4,5.0,0.38461538461538464,10.32652209954395,3,5.0,0.4007292902200925,3,5.0
27480.0,1,1.0,0.09090909090909091,7.49186194821636,0,0.0,0.5400635295281454,0,0.0
27485.0,1,4.0,0.3333333333333333,10.243462537326339,1,4.0,0.5497926007536245,1,4.0
27490.0,3,14.0,1.2727272727272727,5.888924536704587,3,15.0,0.3382886317333065,3,15.0
27495.0,6,37.0,2.466666666666667,5.420261770673397,5,38.0,0.38022676402210626,5,38.0
27500.0,6,67.0,4.466666666666667,6.860428411790025,6,68.0,0.4410576881482552,6,68.0
27505.0,8,99.0,5.823529411764706,6.025131002972999,8,100.0,0.37569707601070373,8,100.0
27510.0,2,1.0,0.05,6.50900793667837,2,56.0,0.42250619220000185,2,56.0
27515.0,4,12.0,0.5454545454545454,8.213780584261102,2,9.0,0.5233364705947471,2,9.0
27520.0,2,5.0,0.23809523809523808,8.552181617907914,1,4.0,0.5170626953382811,1,4.0
27525.0,6,23.0,1.0454545454545454,7.86171323464638,5,15.0,0.3010808241311173,5,15.0
27530.0,6,40.0,2.2222222222222223,7.354360536314506,6,41.0,0.35627133056649307,6,41.0
27535.0,0,0.0,0.0,6.478200487486823,0,36.0,0.4150350199219476,0,36.0
27540.0,2,5.0,0.23809523809523808,9.114399098042819,2,7.0,0.5057308684172017,2,7.0
27545.0,0,0.0,0.0,8.193413511074432,0,3.0,0.5760133061669938,0,3.0
27550.0,4,6.0,0.3,6.975066507833806,2,3.0,0.42941230019331095,2,3.0
27555.0,5,15.0,0.6818181818181818,4.643547822013875,5,17.0,0.2446349707113047,5,17.0
27560.0,7,25.0,1.0416666666666667,4.208536399136483,7,37.0,0.1778132697080306,7,37.0
27565.0,8,55.0,2.2,5.6592637719619985,8,61.0,0.28931891065900106,8,61.0
27570.0,5,63.0,2.739130434782609,6.638070597057187,5,73.0,0.3702549470234201,5,73.0
27575.0,5,88.0,3.8260869565217392,8.556671568112192,5,91.0,0.44341649792631643,5,91.0
27580.0,4,11.0,0.5789473684210527,6.867982670817925,4,68.0,0.45191793262309454,4,68.0
27585.0,5,24.0,1.0434782608695652,7.532802034389307,5,28.0,0.40605886664593016,5,28.0
27590.0,2,0.0,0.0,6.097372334640159,2,27.0,0.38436801084481637,2,27.0
27595.0,5,13.0,0.48148148148148145,6.591392655481474,2,18.0,0.43755497617451194,2,18.0
27600.0,7,28.0,0.9655172413793104,6.038845566594946,6,22.0,0.40328869368398707,6,22.0
27605.0,5,18.0,0.5625,6.780391061122231,4,20.0,0.4080143036779815,4,20.0
27610.0,9,47.0,1.4242424242424243,7.627984253204488,8,31.0,0.4388590502458383,8,31.0
27615.0,6,47.0,1.5666666666666667,6.19651148597813,2,33.0,0.35236631707972427,2,33.0
27620.0,10,74.0,2.642857142857143,5.367240911360283,4,42.0,0.3140143930458867,4,42.0
27625.0,9,87.0,3.107142857142857,4.287497980843553,5,52.0,0.25731271018020424,5,52.0
27630.0,12,125.0,4.032258064516129,6.2878312496702895,8,62.0,0.28726589340595204,8,62.0
27635.0,9,150.0,5.172413793103448,5.143279037630932,5,66.0,0.28726462442397793,5,66.0
27640.0,12,95.0,3.064516129032258,4.736162008674906,9,80.0,0.30891665647856487,9,80.0
27645.0,4,1.0,0.02857142857142857,5.467063008811339,3,89.0,0.3222064007459309,3,89.0
27650.0,8,23.0,0.5897435897435898,7.277202347484892,5,58.0,0.41008143785162754,5,58.0
27655.0,10,38.0,1.0,6.855241639996909,7,58.0,0.4230811510848945,7,58.0
27660.0,14,82.0,2.1578947368421053,4.774590029597443,9,82.0,0.29364150763727076,9,82.0
27665.0,10,71.0,1.8205128205128205,4.212879487484202,6,90.0,0.27070116611610584,6,90.0
27670.0,15,101.0,2.4634146341463414,4.818846145104911,7,84.0,0.24215405614644805,7,84.0
27675.0,17,151.0,3.973684210526316,3.6392100781730634,7,99.0,0.23737278151449961,7,99.0
27680.0,20,206.0,5.421052631578948,3.9969703105210983,8,128.0,0.2647039786529688,8,128.0
27685.0,19,275.0,7.4324324324324325,2.6728872801587373,8,164.0,0.1875040949614541,8,164.0
27690.0,22,295.0,7.564102564102564,2.9347094136053635,14,223.0,0.12515209844523353,14,223.0
27695.0,18,225.0,6.081081081081081,2.2251885163024636,11,266.0,0.1427476013451602,11,266.0
27700.0,15,166.0,4.611111111111111,2.9911901886334515,9,296.0,0.18341266754689559,9,296.0
27705.0,16,230.0,6.388888888888889,3.699516159246974,9,341.0,0.20807007351948317,9,341.0
27710.0,13,151.0,4.4411764705882355,3.616069519669235,9,265.0,0.24446855185677863,9,265.0
27715.0,12,40.0,1.1764705882352942,3.9781222309699786,10,268.0,0.2738008204633348,10,268.0
27720.0,15,83.0,2.3714285714285714,3.623210505099684,10,283.0,0.3130961818702855,10,283.0
27725.0,13,90.0,2.5714285714285716,3.595995027776658,7,309.0,0.26838440965838933,7,309.0
27730.0,14,79.0,2.257142857142857,4.001677876666307,9,260.0,0.23189293130433627,9,260.0
27735.0,6,15.0,0.42857142857142855,4.260889766655984,5,228.0,0.2973485672060346,5,228.0
27740.0,7,25.0,0.7142857142857143,5.065418183936674,4,248.0,0.32483779429204757,4,248.0
27745.0,8,32.0,0.9142857142857143,5.598424636849112,5,222.0,0.2935876603971309,5,222.0
27750.0,10,41.0,1.28125,4.9437300099339385,5,233.0,0.32076029874914036,5,233.0
27755.0,4,8.0,0.25,6.135539838906986,4,285.0,0.4152238372234313,4,285.0
27760.0,11,34.0,1.096774193548387,6.024059364694946,5,341.0,0.40736758070523776,5,341.0
27765.0,11,54.0,1.8620689655172413,5.214849304299991,7,357.0,0.42373820710368787,7,357.0
27770.0,5,31.0,1.0689655172413792,6.414035565315178,3,310.0,0.49329964040029683,3,310.0
27775.0,1,1.0,0.03333333333333333,6.387702716248137,1,366.0,0.4456681888109694,1,366.0
27780.0,7,25.0,0.8064516129032258,7.746816520022888,4,428.0,0.502924604904386,4,428.0
27785.0,7,30.0,1.0714285714285714,7.408518471720741,6,418.0,0.49435080412370336,6,418.0
27790.0,5,9.0,0.34615384615384615,6.694143924000717,4,363.0,0.46167590069982156,4,363.0
27795.0,3,2.0,0.07407407407407407,6.563369330627218,3,423.0,0.44136285609727677,3,423.0
27800.0,5,19.0,0.6551724137931034,7.735978709129288,3,427.0,0.47991502073836195,3,427.0
27805.0,5,22.0,0.8148148148148148,7.720085352790552,4,395.0,0.5449913108827584,4,395.0
27810.0,2,10.0,0.35714285714285715,8.444366307475399,2,324.0,0.527645754065194,2,324.0
27815.0,4,10.0,0.3448275862068966,7.299628716181164,4,327.0,0.43585138416062114,4,327.0
27820.0,6,35.0,1.206896551724138,9.173536773912126,6,349.0,0.5571677408690312,6,349.0
27825.0,3,13.0,0.4642857142857143,8.899708953066925,3,274.0,0.5276370484691392,3,274.0
27830.0,4,18.0,0.6206896551724138,8.6223496287257,4,20.0,0.553219259171177,4,20.0
27835.0,1,2.0,0.07407407407407407,8.084003153112812,1,23.0,0.5396021364622599,1,23.0
27840.0,2,6.0,0.2,8.65988738232103,2,11.0,0.49844699204298015,2,11.0
27845.0,3,4.0,0.12903225806451613,7.571700175723319,3,9.0,0.47695008262116856,3,9.0
27850.0,6,22.0,0.7096774193548387,7.897240488954562,6,28.0,0.46401246774568256,6,28.0
27855.0,2,5.0,0.1724137931034483,7.137442307292386,2,35.0,0.435933933840796,2,35.0
27860.0,2,5.0,0.15625,8.882208828505076,2,18.0,0.5369665750480175,2,18.0
27865.0,4,6.0,0.2,8.801320692749465,4,18.0,0.49003280551306155,4,18.0
27870.0,8,35.0,1.25,8.493177490324324,8,47.0,0.44272562097964957,8,47.0
27875.0,4,12.0,0.42857142857142855,7.283198337762236,4,48.0,0.4234431272234635,4,48.0
27880.0,2,4.0,0.12903225806451613,8.896357014014985,2,17.0,0.5246252069906195,2,17.0
27885.0,3,3.0,0.1,8.670156907940882,3,16.0,0.4695043087712632,3,16.0
27890.0,8,26.0,0.8666666666666667,6.77688133685203,7,38.0,0.4097673610220292,7,38.0
27895.0,6,18.0,0.6206896551724138,7.245613868556359,5,51.0,0.46024769376121805,5,51.0
27900.0,4,7.0,0.23333333333333334,8.030313906424135,3,24.0,0.5223969080841082,3,24.0
27905.0,2,2.0,0.06896551724137931,9.184877616512779,2,19.0,0.5355795415260356,2,19.0
27910.0,8,22.0,0.8148148148148148,8.092153772440346,8,35.0,0.43538223637663487,8,35.0
27915.0,3,14.0,0.5384615384615384,8.388586719443461,3,42.0,0.497085236950448,3,42.0
27920.0,1,0.0,0.0,10.704109420562903,1,7.0,0.658860778886823,1,7.0
27925.0,1,0.0,0.0,11.108238510440689,1,0.0,0.6607176705186842,1,0.0
27930.0,2,2.0,0.1111111111111111,10.269730300035203,2,2.0,0.5870627418923559,2,2.0
27935.0,1,0.0,0.0,9.30638086936991,1,0.0,0.5757322343373669,1,0.0
27940.0,3,8.0,0.5333333333333333,9.6662736961615,3,8.0,0.4684563796555587,3,8.0
27945.0,1,3.0,0.2727272727272727,8.067099322210003,1,14.0,0.5197661669521679,1,14.0
27950.0,0,0.0,0.0,10.566710988649094,0,0.0,0.7636551363330325,0,0.0
27955.0,0,0.0,0.0,11.855977814292126,0,0.0,0.76438739042641,0,0.0
27960.0,1,0.0,0.0,9.00924961439491,1,0.0,0.6117581034941462,1,0.0
27965.0,2,8.0,0.5714285714285714,9.135607756349122,2,8.0,0.6086760015055878,2,8.0
27970.0,1,2.0,0.14285714285714285,9.467698952264342,1,11.0,0.6850443084306412,1,11.0
27975.0,1,7.0,0.5384615384615384,11.342254768869946,1,7.0,0.7685325066091012,1,7.0
27980.0,1,3.0,0.3,9.071984063260098,1,3.0,0.5843634410023059,1,3.0
27985.0,4,18.0,1.8,5.18564669191038,4,18.0,0.2791906470728608,4,18.0
27990.0,1,2.0,0.2,3.0385803357481924,1,14.0,0.14012416135149192,1,14.0
27995.0,0,0.0,0.0,8.0215432537564,0,3.0,0.3535850491692954,0,3.0
28000.0,2,3.0,0.25,10.487803997914412,2,4.0,0.5356067471209841,2,4.0
28005.0,2,8.0,0.7272727272727273,10.983459661666002,2,8.0,0.6015253573920251,2,8.0
28010.0,2,13.0,1.1818181818181819,9.66116970827536,2,13.0,0.658993583984246,2,13.0
28015.0,1,18.0,1.6363636363636365,10.452476155551851,1,18.0,0.7472351837737634,1,18.0
28020.0,1,23.0,1.9166666666666667,11.656703121434347,1,23.0,0.7948428488851671,1,23.0
28025.0,1,1.0,0.09090909090909091,10.636738238016768,1,1.0,0.8153325704403012,1,1.0
28030.0,2,6.0,0.5,7.386428849691864,2,6.0,0.4925061059992046,2,6.0
28035.0,3,5.0,0.3333333333333333,5.334403638223057,3,11.0,0.3692590792488443,3,11.0
28040.0,1,0.0,0.0,7.147740850452626,1,3.0,0.38808990250337927,1,3.0
28045.0,3,4.0,0.2,8.093024212735791,3,7.0,0.4345403657053168,3,7.0
28050.0,5,21.0,1.0,8.556115721170965,5,24.0,0.4376023491686999,5,24.0
28055.0,4,17.0,0.7391304347826086,7.941700064101404,4,34.0,0.45265356021893216,4,34.0
28060.0,3,7.0,0.2916666666666667,8.213894122117425,3,20.0,0.47794045577313293,3,20.0
28065.0,2,1.0,0.04,7.416763383163886,2,20.0,0.4598247885048021,2,20.0
28070.0,3,11.0,0.4074074074074074,7.870099337404468,3,24.0,0.44247300656703314,3,24.0
28075.0,5,12.0,0.42857142857142855,7.213218133638071,5,30.0,0.40596714353849533,5,30.0
28080.0,6,13.0,0.41935483870967744,7.153420349379534,6,28.0,0.39511750673401935,6,28.0
28085.0,1,1.0,0.03333333333333333,7.692787092296107,1,24.0,0.41641735273433456,1,24.0
28090.0,5,17.0,0.53125,8.462707626291824,4,31.0,0.47555239503360464,4,31.0
28095.0,8,47.0,1.4242424242424243,8.036491421056805,8,63.0,0.4243607976884757,8,63.0
28100.0,6,41.0,1.2424242424242424,7.4852332494004195,6,80.0,0.44559360807750237,6,80.0
28105.0,2,5.0,0.14285714285714285,8.324269901227078,2,59.0,0.47580691333830716,2,59.0
28110.0,1,3.0,0.08571428571428572,8.61455384300981,1,61.0,0.46195624846005573,1,61.0
28115.0,10,32.0,0.9696969696969697,7.268348781650876,10,86.0,0.33175521885809867,10,86.0
28120.0,7,19.0,0.5588235294117647,6.353332773563013,7,95.0,0.33574806062655954,7,95.0
28125.0,1,0.0,0.0,9.661891510342782,1,42.0,0.6039517077941476,1,42.0
